Screener Defender,Season,Picks,Picks Per 100 Possessions,Possessions,Points Per Chance,Possessions (Total),SSI Player ID
Karl-Anthony Towns,2015-16,1464,28.111,1231,0.867,5208,ff417a73-89ef-11e6-a33e-a45e60e298d3
Spencer Hawes,2013-14,1461,29.810,1207,0.883,4901,ff412eca-89ef-11e6-8c22-a45e60e298d3
Jonas Valanciunas,2020-21,1459,35.482,1248,0.958,4112,ff429666-89ef-11e6-a005-a45e60e298d3
Clint Capela,2021-22,1448,33.264,1229,0.969,4353,ff414a2b-89ef-11e6-a46a-a45e60e298d3
Timofey Mozgov,2014-15,1444,29.048,1265,0.829,4971,ff41d8a1-89ef-11e6-a2c8-a45e60e298d3
Jonas Valanciunas,2013-14,1440,31.489,1197,0.925,4573,ff429666-89ef-11e6-a005-a45e60e298d3
Mason Plumlee,2015-16,1430,29.798,1262,0.950,4799,ff42c76e-89ef-11e6-a19d-a45e60e298d3
Hassan Whiteside,2019-20,1423,32.563,1217,0.922,4370,ff425d2b-89ef-11e6-8e2c-a45e60e298d3
Jonas Valanciunas,2019-20,1421,35.650,1216,0.897,3986,ff429666-89ef-11e6-a005-a45e60e298d3
Clint Capela,2020-21,1417,28.250,1241,0.964,5016,ff414a2b-89ef-11e6-a46a-a45e60e298d3
Kevon Looney,2018-19,1411,34.995,1225,0.938,4032,ff4170c2-89ef-11e6-83e1-a45e60e298d3
Tim Duncan,2014-15,1402,29.318,1209,0.830,4782,ff42a05c-89ef-11e6-a675-a45e60e298d3
Montrezl Harrell,2019-20,1401,33.160,1207,0.944,4225,ff42b4e8-89ef-11e6-a75d-a45e60e298d3
Tyson Chandler,2014-15,1392,28.701,1184,0.830,4850,ff41601e-89ef-11e6-a4cc-a45e60e298d3
Mitchell Robinson,2021-22,1377,37.541,1171,0.950,3668,1df5e769-640e-4589-b879-cd4e2885eaf1
Myles Turner,2019-20,1371,34.404,1125,0.908,3985,ff41bc78-89ef-11e6-a5bf-a45e60e298d3
Andrew Bogut,2015-16,1368,36.913,1162,0.806,3706,ff421e2b-89ef-11e6-a705-a45e60e298d3
Dwight Powell,2021-22,1366,34.304,1166,1.000,3982,ff41d302-89ef-11e6-b0a0-a45e60e298d3
Tristan Thompson,2016-17,1363,23.598,1203,0.880,5776,ff41f1fa-89ef-11e6-a048-a45e60e298d3
DeMarcus Cousins,2013-14,1363,31.500,1154,0.885,4327,ff41c6d1-89ef-11e6-a1ca-a45e60e298d3
Kevin Love,2017-18,1363,30.055,1161,0.991,4535,ff42aecf-89ef-11e6-8cb8-a45e60e298d3
Robin Lopez,2018-19,1361,42.346,1149,0.969,3214,ff425eb3-89ef-11e6-9fb5-a45e60e298d3
DeMarcus Cousins,2017-18,1353,39.412,1107,0.925,3433,ff41c6d1-89ef-11e6-a1ca-a45e60e298d3
Enes Freedom,2015-16,1351,33.507,1138,0.885,4032,ff41d597-89ef-11e6-99f9-a45e60e298d3
Jarrett Allen,2018-19,1350,29.051,1170,0.946,4647,330616b8-1619-4685-93e8-26ce79ee94df
DeMarcus Cousins,2015-16,1344,28.997,1179,0.831,4635,ff41c6d1-89ef-11e6-a1ca-a45e60e298d3
Mason Plumlee,2016-17,1339,31.161,1153,0.968,4297,ff42c76e-89ef-11e6-a19d-a45e60e298d3
Brook Lopez,2017-18,1337,37.149,1125,0.913,3599,ff423f0c-89ef-11e6-99c1-a45e60e298d3
Andre Drummond,2019-20,1332,35.787,1132,0.981,3722,ff415268-89ef-11e6-a137-a45e60e298d3
Nikola Vucevic,2015-16,1328,33.552,1132,0.929,3958,ff4220dc-89ef-11e6-83c6-a45e60e298d3
Jarrett Allen,2019-20,1326,32.200,1116,0.975,4118,330616b8-1619-4685-93e8-26ce79ee94df
Gorgui Dieng,2016-17,1325,25.584,1112,0.907,5179,ff42d4e6-89ef-11e6-b14e-a45e60e298d3
Daniel Theis,2019-20,1322,31.855,1119,0.921,4150,64c01255-432f-4e9b-a475-6f8c38e8e882
Enes Freedom,2017-18,1322,36.907,1147,0.960,3582,ff41d597-89ef-11e6-99f9-a45e60e298d3
Nikola Jokic,2016-17,1316,32.271,1155,0.970,4078,ff41306e-89ef-11e6-8903-a45e60e298d3
Omer Asik,2014-15,1312,33.598,1121,0.871,3905,ff41a7d7-89ef-11e6-a4f9-a45e60e298d3
Joakim Noah,2013-14,1309,23.865,1088,0.760,5485,ff42bcf5-89ef-11e6-afa7-a45e60e298d3
Bismack Biyombo,2016-17,1306,37.081,1105,0.932,3522,ff401757-89ef-11e6-994b-a45e60e298d3
Steven Adams,2019-20,1303,33.774,1067,0.962,3858,ff420623-89ef-11e6-9b37-a45e60e298d3
Roy Hibbert,2014-15,1299,35.560,1119,0.854,3653,ff41b07a-89ef-11e6-826c-a45e60e298d3
Jonas Valanciunas,2017-18,1297,32.869,1107,0.925,3946,ff429666-89ef-11e6-a005-a45e60e298d3
Pau Gasol,2017-18,1297,34.726,1113,0.915,3735,ff4292c5-89ef-11e6-9469-a45e60e298d3
Kevon Looney,2021-22,1296,29.202,1109,0.891,4438,ff4170c2-89ef-11e6-83e1-a45e60e298d3
Anthony Davis,2016-17,1290,23.502,1113,0.888,5489,ff41df59-89ef-11e6-810a-a45e60e298d3
Myles Turner,2017-18,1290,33.273,1081,0.955,3877,ff41bc78-89ef-11e6-a5bf-a45e60e298d3
Robin Lopez,2017-18,1288,37.871,1106,0.946,3401,ff425eb3-89ef-11e6-9fb5-a45e60e298d3
Robin Lopez,2020-21,1287,42.155,1083,0.940,3053,ff425eb3-89ef-11e6-9fb5-a45e60e298d3
Nikola Vucevic,2017-18,1284,36.950,1089,0.974,3475,ff4220dc-89ef-11e6-83c6-a45e60e298d3
DeMarcus Cousins,2014-15,1280,32.040,1102,0.893,3995,ff41c6d1-89ef-11e6-a1ca-a45e60e298d3
Zaza Pachulia,2016-17,1275,41.544,1060,0.867,3069,ff403f19-89ef-11e6-8e8d-a45e60e298d3
Rudy Gobert,2014-15,1274,31.511,1091,0.835,4043,ff42a142-89ef-11e6-8c3b-a45e60e298d3
Jonas Valanciunas,2015-16,1273,36.196,1091,0.947,3517,ff429666-89ef-11e6-a005-a45e60e298d3
Serge Ibaka,2013-14,1271,20.181,1068,0.841,6298,ff41e09c-89ef-11e6-a26f-a45e60e298d3
Zaza Pachulia,2015-16,1268,31.255,1078,0.855,4057,ff403f19-89ef-11e6-8e8d-a45e60e298d3
Zaza Pachulia,2014-15,1260,35.633,1039,0.824,3536,ff403f19-89ef-11e6-8e8d-a45e60e298d3
Anthony Davis,2017-18,1258,19.498,1050,0.847,6452,ff41df59-89ef-11e6-810a-a45e60e298d3
Hassan Whiteside,2018-19,1253,36.875,1047,0.921,3398,ff425d2b-89ef-11e6-8e2c-a45e60e298d3
DeMarcus Cousins,2016-17,1252,26.035,1042,0.939,4809,ff41c6d1-89ef-11e6-a1ca-a45e60e298d3
Domantas Sabonis,2018-19,1251,32.077,1021,0.916,3900,800c3b36-c941-4605-ae99-9ce2b60edbdf
Clint Capela,2016-17,1249,33.414,1082,0.994,3738,ff414a2b-89ef-11e6-a46a-a45e60e298d3
Jakob Poeltl,2020-21,1247,32.533,1082,0.984,3833,ca6b7e96-9060-4d5a-8bef-1a8b6ab230ec
LaMarcus Aldridge,2017-18,1246,24.017,1055,0.946,5188,ff4291dc-89ef-11e6-8416-a45e60e298d3
Tristan Thompson,2015-16,1243,22.364,1072,0.917,5558,ff41f1fa-89ef-11e6-a048-a45e60e298d3
Joel Embiid,2019-20,1242,36.844,1045,0.925,3371,ff42281e-89ef-11e6-8097-a45e60e298d3
Enes Freedom,2020-21,1238,33.909,1048,0.983,3651,ff41d597-89ef-11e6-99f9-a45e60e298d3
Gorgui Dieng,2014-15,1238,28.993,1048,0.932,4270,ff42d4e6-89ef-11e6-b14e-a45e60e298d3
Roy Hibbert,2015-16,1229,32.984,1072,0.978,3726,ff41b07a-89ef-11e6-826c-a45e60e298d3
Steven Adams,2020-21,1223,37.596,1024,0.980,3253,ff420623-89ef-11e6-9b37-a45e60e298d3
Ivica Zubac,2019-20,1219,35.906,1016,0.950,3395,4364572d-1c61-49fe-a083-495a2ebe45d5
Cody Zeller,2016-17,1218,35.908,1045,0.891,3392,ff42a38f-89ef-11e6-bb6d-a45e60e298d3
Nerlens Noel,2014-15,1218,26.752,1012,0.881,4553,ff41260a-89ef-11e6-a369-a45e60e298d3
Jusuf Nurkic,2021-22,1216,38.179,1005,0.998,3185,ff42622b-89ef-11e6-9088-a45e60e298d3
Aron Baynes,2017-18,1214,34.362,1057,0.855,3533,ff413e73-89ef-11e6-a5df-a45e60e298d3
Isaiah Stewart,2021-22,1206,32.906,1068,0.988,3665,cd722d73-c966-4c98-a6c2-2ad805d5beba
Pau Gasol,2016-17,1204,31.902,1041,0.945,3774,ff4292c5-89ef-11e6-9469-a45e60e298d3
Chris Andersen,2013-14,1199,38.343,968,0.847,3127,ff419e1e-89ef-11e6-b934-a45e60e298d3
Jared Sullinger,2015-16,1199,30.005,1008,0.920,3996,ff424e40-89ef-11e6-b8eb-a45e60e298d3
